Quadrant ID,North,South,West,East
Q30j,27.7695,27.755,-82.2355,-82.221
Q30k,27.7695,27.755,-82.221,-82.2065
Q31A,27.755000000000003,27.7405,-82.83,-82.8155
Q31B,27.755000000000003,27.7405,-82.8155,-82.801
Q31C,27.755000000000003,27.7405,-82.801,-82.7865
Q31D,27.755000000000003,27.7405,-82.7865,-82.772
Q31E,27.755000000000003,27.7405,-82.77199999999999,-82.7575
Q31F,27.755000000000003,27.7405,-82.7575,-82.743
Q31G,27.755000000000003,27.7405,-82.743,-82.7285
Q31H,27.755000000000003,27.7405,-82.7285,-82.714
Q31I,27.755000000000003,27.7405,-82.714,-82.6995
Q31J,27.755000000000003,27.7405,-82.6995,-82.685
Q31K,27.755000000000003,27.7405,-82.685,-82.6705
Q31L,27.755000000000003,27.7405,-82.6705,-82.656
Q31M,27.755000000000003,27.7405,-82.65599999999999,-82.6415
Q31N,27.755000000000003,27.7405,-82.6415,-82.627
Q31O,27.755000000000003,27.7405,-82.627,-82.6125
Q31P,27.755000000000003,27.7405,-82.6125,-82.598
Q31Q,27.755000000000003,27.7405,-82.598,-82.5835
Q31R,27.755000000000003,27.7405,-82.5835,-82.569
Q31S,27.755000000000003,27.7405,-82.569,-82.5545
Q31T,27.755000000000003,27.7405,-82.5545,-82.54
Q31U,27.755000000000003,27.7405,-82.53999999999999,-82.5255
Q31V,27.755000000000003,27.7405,-82.5255,-82.511
Q31W,27.755000000000003,27.7405,-82.511,-82.4965
Q31X,27.755000000000003,27.7405,-82.4965,-82.482
Q31Y,27.755000000000003,27.7405,-82.482,-82.4675
Q31Z,27.755000000000003,27.7405,-82.4675,-82.453
Q31[,27.755000000000003,27.7405,-82.453,-82.4385
Q31\,27.755000000000003,27.7405,-82.4385,-82.424
Q31],27.755000000000003,27.7405,-82.42399999999999,-82.4095
Q31^,27.755000000000003,27.7405,-82.4095,-82.395
Q31_,27.755000000000003,27.7405,-82.395,-82.3805
Q31`,27.755000000000003,27.7405,-82.3805,-82.366
Q31a,27.755000000000003,27.7405,-82.366,-82.3515
Q31b,27.755000000000003,27.7405,-82.3515,-82.337
Q31c,27.755000000000003,27.7405,-82.337,-82.3225
Q31d,27.755000000000003,27.7405,-82.3225,-82.308
Q31e,27.755000000000003,27.7405,-82.30799999999999,-82.2935
Q31f,27.755000000000003,27.7405,-82.2935,-82.279
Q31g,27.755000000000003,27.7405,-82.279,-82.2645
Q31h,27.755000000000003,27.7405,-82.2645,-82.25
Q31i,27.755000000000003,27.7405,-82.25,-82.2355
Q31j,27.755000000000003,27.7405,-82.2355,-82.221
Q31k,27.755000000000003,27.7405,-82.221,-82.2065
Q32A,27.7405,27.726,-82.83,-82.8155
Q32B,27.7405,27.726,-82.8155,-82.801
Q32C,27.7405,27.726,-82.801,-82.7865
Q32D,27.7405,27.726,-82.7865,-82.772
Q32E,27.7405,27.726,-82.77199999999999,-82.7575
Q32F,27.7405,27.726,-82.7575,-82.743
Q32G,27.7405,27.726,-82.743,-82.7285
Q32H,27.7405,27.726,-82.7285,-82.714
Q32I,27.7405,27.726,-82.714,-82.6995
Q32J,27.7405,27.726,-82.6995,-82.685
Q32K,27.7405,27.726,-82.685,-82.6705
Q32L,27.7405,27.726,-82.6705,-82.656
Q32M,27.7405,27.726,-82.65599999999999,-82.6415
Q32N,27.7405,27.726,-82.6415,-82.627
Q32O,27.7405,27.726,-82.627,-82.6125
Q32P,27.7405,27.726,-82.6125,-82.598
Q32Q,27.7405,27.726,-82.598,-82.5835
Q32R,27.7405,27.726,-82.5835,-82.569
Q32S,27.7405,27.726,-82.569,-82.5545
Q32T,27.7405,27.726,-82.5545,-82.54
Q32U,27.7405,27.726,-82.53999999999999,-82.5255
Q32V,27.7405,27.726,-82.5255,-82.511
Q32W,27.7405,27.726,-82.511,-82.4965
Q32X,27.7405,27.726,-82.4965,-82.482
Q32Y,27.7405,27.726,-82.482,-82.4675
Q32Z,27.7405,27.726,-82.4675,-82.453
Q32[,27.7405,27.726,-82.453,-82.4385
Q32\,27.7405,27.726,-82.4385,-82.424
Q32],27.7405,27.726,-82.42399999999999,-82.4095
Q32^,27.7405,27.726,-82.4095,-82.395
Q32_,27.7405,27.726,-82.395,-82.3805
Q32`,27.7405,27.726,-82.3805,-82.366
Q32a,27.7405,27.726,-82.366,-82.3515
Q32b,27.7405,27.726,-82.3515,-82.337
Q32c,27.7405,27.726,-82.337,-82.3225
Q32d,27.7405,27.726,-82.3225,-82.308
Q32e,27.7405,27.726,-82.30799999999999,-82.2935
Q32f,27.7405,27.726,-82.2935,-82.279
Q32g,27.7405,27.726,-82.279,-82.2645
Q32h,27.7405,27.726,-82.2645,-82.25
Q32i,27.7405,27.726,-82.25,-82.2355
Q32j,27.7405,27.726,-82.2355,-82.221
Q32k,27.7405,27.726,-82.221,-82.2065
Q33A,27.726000000000003,27.7115,-82.83,-82.8155
Q33B,27.726000000000003,27.7115,-82.8155,-82.801
Q33C,27.726000000000003,27.7115,-82.801,-82.7865
Q33D,27.726000000000003,27.7115,-82.7865,-82.772
Q33E,27.726000000000003,27.7115,-82.77199999999999,-82.7575
Q33F,27.726000000000003,27.7115,-82.7575,-82.743
Q33G,27.726000000000003,27.7115,-82.743,-82.7285
Q33H,27.726000000000003,27.7115,-82.7285,-82.714
Q33I,27.726000000000003,27.7115,-82.714,-82.6995
Q33J,27.726000000000003,27.7115,-82.6995,-82.685
Q33K,27.726000000000003,27.7115,-82.685,-82.6705
Q33L,27.726000000000003,27.7115,-82.6705,-82.656
Q33M,27.726000000000003,27.7115,-82.65599999999999,-82.6415
Q33N,27.726000000000003,27.7115,-82.6415,-82.627
Q33O,27.726000000000003,27.7115,-82.627,-82.6125
Q33P,27.726000000000003,27.7115,-82.6125,-82.598
Q33Q,27.726000000000003,27.7115,-82.598,-82.5835
Q33R,27.726000000000003,27.7115,-82.5835,-82.569
Q33S,27.726000000000003,27.7115,-82.569,-82.5545
Q33T,27.726000000000003,27.7115,-82.5545,-82.54
Q33U,27.726000000000003,27.7115,-82.53999999999999,-82.5255
Q33V,27.726000000000003,27.7115,-82.5255,-82.511
Q33W,27.726000000000003,27.7115,-82.511,-82.4965
Q33X,27.726000000000003,27.7115,-82.4965,-82.482
Q33Y,27.726000000000003,27.7115,-82.482,-82.4675
Q33Z,27.726000000000003,27.7115,-82.4675,-82.453
Q33[,27.726000000000003,27.7115,-82.453,-82.4385
Q33\,27.726000000000003,27.7115,-82.4385,-82.424
Q33],27.726000000000003,27.7115,-82.42399999999999,-82.4095
Q33^,27.726000000000003,27.7115,-82.4095,-82.395
Q33_,27.726000000000003,27.7115,-82.395,-82.3805
Q33`,27.726000000000003,27.7115,-82.3805,-82.366
Q33a,27.726000000000003,27.7115,-82.366,-82.3515
Q33b,27.726000000000003,27.7115,-82.3515,-82.337
Q33c,27.726000000000003,27.7115,-82.337,-82.3225
Q33d,27.726000000000003,27.7115,-82.3225,-82.308
Q33e,27.726000000000003,27.7115,-82.30799999999999,-82.2935
Q33f,27.726000000000003,27.7115,-82.2935,-82.279
Q33g,27.726000000000003,27.7115,-82.279,-82.2645
Q33h,27.726000000000003,27.7115,-82.2645,-82.25
Q33i,27.726000000000003,27.7115,-82.25,-82.2355
Q33j,27.726000000000003,27.7115,-82.2355,-82.221
Q33k,27.726000000000003,27.7115,-82.221,-82.2065
Q34A,27.7115,27.697,-82.83,-82.8155
Q34B,27.7115,27.697,-82.8155,-82.801
Q34C,27.7115,27.697,-82.801,-82.7865
Q34D,27.7115,27.697,-82.7865,-82.772
Q34E,27.7115,27.697,-82.77199999999999,-82.7575
Q34F,27.7115,27.697,-82.7575,-82.743
Q34G,27.7115,27.697,-82.743,-82.7285
Q34H,27.7115,27.697,-82.7285,-82.714
Q34I,27.7115,27.697,-82.714,-82.6995
Q34J,27.7115,27.697,-82.6995,-82.685
Q34K,27.7115,27.697,-82.685,-82.6705
Q34L,27.7115,27.697,-82.6705,-82.656
Q34M,27.7115,27.697,-82.65599999999999,-82.6415
Q34N,27.7115,27.697,-82.6415,-82.627
Q34O,27.7115,27.697,-82.627,-82.6125
Q34P,27.7115,27.697,-82.6125,-82.598
Q34Q,27.7115,27.697,-82.598,-82.5835
Q34R,27.7115,27.697,-82.5835,-82.569
Q34S,27.7115,27.697,-82.569,-82.5545
Q34T,27.7115,27.697,-82.5545,-82.54
Q34U,27.7115,27.697,-82.53999999999999,-82.5255
Q34V,27.7115,27.697,-82.5255,-82.511
Q34W,27.7115,27.697,-82.511,-82.4965
Q34X,27.7115,27.697,-82.4965,-82.482
Q34Y,27.7115,27.697,-82.482,-82.4675
Q34Z,27.7115,27.697,-82.4675,-82.453
Q34[,27.7115,27.697,-82.453,-82.4385
Q34\,27.7115,27.697,-82.4385,-82.424
Q34],27.7115,27.697,-82.42399999999999,-82.4095
Q34^,27.7115,27.697,-82.4095,-82.395
Q34_,27.7115,27.697,-82.395,-82.3805
Q34`,27.7115,27.697,-82.3805,-82.366
Q34a,27.7115,27.697,-82.366,-82.3515
Q34b,27.7115,27.697,-82.3515,-82.337
Q34c,27.7115,27.697,-82.337,-82.3225
Q34d,27.7115,27.697,-82.3225,-82.308
Q34e,27.7115,27.697,-82.30799999999999,-82.2935
Q34f,27.7115,27.697,-82.2935,-82.279
Q34g,27.7115,27.697,-82.279,-82.2645
Q34h,27.7115,27.697,-82.2645,-82.25
Q34i,27.7115,27.697,-82.25,-82.2355
Q34j,27.7115,27.697,-82.2355,-82.221
Q34k,27.7115,27.697,-82.221,-82.2065
Q35A,27.697000000000003,27.6825,-82.83,-82.8155
Q35B,27.697000000000003,27.6825,-82.8155,-82.801
Q35C,27.697000000000003,27.6825,-82.801,-82.7865
Q35D,27.697000000000003,27.6825,-82.7865,-82.772
Q35E,27.697000000000003,27.6825,-82.77199999999999,-82.7575
Q35F,27.697000000000003,27.6825,-82.7575,-82.743
Q35G,27.697000000000003,27.6825,-82.743,-82.7285
Q35H,27.697000000000003,27.6825,-82.7285,-82.714
Q35I,27.697000000000003,27.6825,-82.714,-82.6995
Q35J,27.697000000000003,27.6825,-82.6995,-82.685
Q35K,27.697000000000003,27.6825,-82.685,-82.6705
Q35L,27.697000000000003,27.6825,-82.6705,-82.656
Q35M,27.697000000000003,27.6825,-82.65599999999999,-82.6415
Q35N,27.697000000000003,27.6825,-82.6415,-82.627
Q35O,27.697000000000003,27.6825,-82.627,-82.6125
Q35P,27.697000000000003,27.6825,-82.6125,-82.598
Q35Q,27.697000000000003,27.6825,-82.598,-82.5835
Q35R,27.697000000000003,27.6825,-82.5835,-82.569
Q35S,27.697000000000003,27.6825,-82.569,-82.5545
Q35T,27.697000000000003,27.6825,-82.5545,-82.54
Q35U,27.697000000000003,27.6825,-82.53999999999999,-82.5255
Q35V,27.697000000000003,27.6825,-82.5255,-82.511
Q35W,27.697000000000003,27.6825,-82.511,-82.4965
Q35X,27.697000000000003,27.6825,-82.4965,-82.482
Q35Y,27.697000000000003,27.6825,-82.482,-82.4675
Q35Z,27.697000000000003,27.6825,-82.4675,-82.453
Q35[,27.697000000000003,27.6825,-82.453,-82.4385
Q35\,27.697000000000003,27.6825,-82.4385,-82.424
Q35],27.697000000000003,27.6825,-82.42399999999999,-82.4095
Q35^,27.697000000000003,27.6825,-82.4095,-82.395
Q35_,27.697000000000003,27.6825,-82.395,-82.3805
Q35`,27.697000000000003,27.6825,-82.3805,-82.366
Q35a,27.697000000000003,27.6825,-82.366,-82.3515
Q35b,27.697000000000003,27.6825,-82.3515,-82.337
Q35c,27.697000000000003,27.6825,-82.337,-82.3225
Q35d,27.697000000000003,27.6825,-82.3225,-82.308
Q35e,27.697000000000003,27.6825,-82.30799999999999,-82.2935
Q35f,27.697000000000003,27.6825,-82.2935,-82.279
Q35g,27.697000000000003,27.6825,-82.279,-82.2645
Q35h,27.697000000000003,27.6825,-82.2645,-82.25
Q35i,27.697000000000003,27.6825,-82.25,-82.2355
Q35j,27.697000000000003,27.6825,-82.2355,-82.221
Q35k,27.697000000000003,27.6825,-82.221,-82.2065
Q36A,27.6825,27.668,-82.83,-82.8155
Q36B,27.6825,27.668,-82.8155,-82.801
Q36C,27.6825,27.668,-82.801,-82.7865
Q36D,27.6825,27.668,-82.7865,-82.772
Q36E,27.6825,27.668,-82.77199999999999,-82.7575
Q36F,27.6825,27.668,-82.7575,-82.743
Q36G,27.6825,27.668,-82.743,-82.7285
Q36H,27.6825,27.668,-82.7285,-82.714
Q36I,27.6825,27.668,-82.714,-82.6995
Q36J,27.6825,27.668,-82.6995,-82.685
Q36K,27.6825,27.668,-82.685,-82.6705
Q36L,27.6825,27.668,-82.6705,-82.656
Q36M,27.6825,27.668,-82.65599999999999,-82.6415
Q36N,27.6825,27.668,-82.6415,-82.627
Q36O,27.6825,27.668,-82.627,-82.6125
Q36P,27.6825,27.668,-82.6125,-82.598
Q36Q,27.6825,27.668,-82.598,-82.5835
Q36R,27.6825,27.668,-82.5835,-82.569
Q36S,27.6825,27.668,-82.569,-82.5545
Q36T,27.6825,27.668,-82.5545,-82.54
Q36U,27.6825,27.668,-82.53999999999999,-82.5255
Q36V,27.6825,27.668,-82.5255,-82.511
Q36W,27.6825,27.668,-82.511,-82.4965
Q36X,27.6825,27.668,-82.4965,-82.482
Q36Y,27.6825,27.668,-82.482,-82.4675
Q36Z,27.6825,27.668,-82.4675,-82.453
Q36[,27.6825,27.668,-82.453,-82.4385
Q36\,27.6825,27.668,-82.4385,-82.424
Q36],27.6825,27.668,-82.42399999999999,-82.4095
Q36^,27.6825,27.668,-82.4095,-82.395
Q36_,27.6825,27.668,-82.395,-82.3805
Q36`,27.6825,27.668,-82.3805,-82.366
Q36a,27.6825,27.668,-82.366,-82.3515
Q36b,27.6825,27.668,-82.3515,-82.337
Q36c,27.6825,27.668,-82.337,-82.3225
Q36d,27.6825,27.668,-82.3225,-82.308
Q36e,27.6825,27.668,-82.30799999999999,-82.2935
Q36f,27.6825,27.668,-82.2935,-82.279
Q36g,27.6825,27.668,-82.279,-82.2645
Q36h,27.6825,27.668,-82.2645,-82.25
Q36i,27.6825,27.668,-82.25,-82.2355
Q36j,27.6825,27.668,-82.2355,-82.221
Q36k,27.6825,27.668,-82.221,-82.2065
Q37A,27.668000000000003,27.6535,-82.83,-82.8155
Q37B,27.668000000000003,27.6535,-82.8155,-82.801
Q37C,27.668000000000003,27.6535,-82.801,-82.7865
Q37D,27.668000000000003,27.6535,-82.7865,-82.772
Q37E,27.668000000000003,27.6535,-82.77199999999999,-82.7575
Q37F,27.668000000000003,27.6535,-82.7575,-82.743
Q37G,27.668000000000003,27.6535,-82.743,-82.7285
Q37H,27.668000000000003,27.6535,-82.7285,-82.714
Q37I,27.668000000000003,27.6535,-82.714,-82.6995
Q37J,27.668000000000003,27.6535,-82.6995,-82.685
Q37K,27.668000000000003,27.6535,-82.685,-82.6705
Q37L,27.668000000000003,27.6535,-82.6705,-82.656
Q37M,27.668000000000003,27.6535,-82.65599999999999,-82.6415
Q37N,27.668000000000003,27.6535,-82.6415,-82.627
Q37O,27.668000000000003,27.6535,-82.627,-82.6125
Q37P,27.668000000000003,27.6535,-82.6125,-82.598
Q37Q,27.668000000000003,27.6535,-82.598,-82.5835
Q37R,27.668000000000003,27.6535,-82.5835,-82.569
Q37S,27.668000000000003,27.6535,-82.569,-82.5545
Q37T,27.668000000000003,27.6535,-82.5545,-82.54
Q37U,27.668000000000003,27.6535,-82.53999999999999,-82.5255
Q37V,27.668000000000003,27.6535,-82.5255,-82.511
Q37W,27.668000000000003,27.6535,-82.511,-82.4965
Q37X,27.668000000000003,27.6535,-82.4965,-82.482
Q37Y,27.668000000000003,27.6535,-82.482,-82.4675
Q37Z,27.668000000000003,27.6535,-82.4675,-82.453
Q37[,27.668000000000003,27.6535,-82.453,-82.4385
Q37\,27.668000000000003,27.6535,-82.4385,-82.424
Q37],27.668000000000003,27.6535,-82.42399999999999,-82.4095
Q37^,27.668000000000003,27.6535,-82.4095,-82.395
Q37_,27.668000000000003,27.6535,-82.395,-82.3805
Q37`,27.668000000000003,27.6535,-82.3805,-82.366
Q37a,27.668000000000003,27.6535,-82.366,-82.3515
Q37b,27.668000000000003,27.6535,-82.3515,-82.337
Q37c,27.668000000000003,27.6535,-82.337,-82.3225
Q37d,27.668000000000003,27.6535,-82.3225,-82.308
Q37e,27.668000000000003,27.6535,-82.30799999999999,-82.2935
Q37f,27.668000000000003,27.6535,-82.2935,-82.279
Q37g,27.668000000000003,27.6535,-82.279,-82.2645
Q37h,27.668000000000003,27.6535,-82.2645,-82.25
Q37i,27.668000000000003,27.6535,-82.25,-82.2355
Q37j,27.668000000000003,27.6535,-82.2355,-82.221
Q37k,27.668000000000003,27.6535,-82.221,-82.2065
Q38A,27.6535,27.639,-82.83,-82.8155
Q38B,27.6535,27.639,-82.8155,-82.801
Q38C,27.6535,27.639,-82.801,-82.7865
Q38D,27.6535,27.639,-82.7865,-82.772
Q38E,27.6535,27.639,-82.77199999999999,-82.7575
Q38F,27.6535,27.639,-82.7575,-82.743
Q38G,27.6535,27.639,-82.743,-82.7285
Q38H,27.6535,27.639,-82.7285,-82.714
Q38I,27.6535,27.639,-82.714,-82.6995
Q38J,27.6535,27.639,-82.6995,-82.685
Q38K,27.6535,27.639,-82.685,-82.6705
Q38L,27.6535,27.639,-82.6705,-82.656
Q38M,27.6535,27.639,-82.65599999999999,-82.6415
Q38N,27.6535,27.639,-82.6415,-82.627
Q38O,27.6535,27.639,-82.627,-82.6125
Q38P,27.6535,27.639,-82.6125,-82.598
Q38Q,27.6535,27.639,-82.598,-82.5835
Q38R,27.6535,27.639,-82.5835,-82.569
Q38S,27.6535,27.639,-82.569,-82.5545
Q38T,27.6535,27.639,-82.5545,-82.54
Q38U,27.6535,27.639,-82.53999999999999,-82.5255
Q38V,27.6535,27.639,-82.5255,-82.511
Q38W,27.6535,27.639,-82.511,-82.4965
Q38X,27.6535,27.639,-82.4965,-82.482
Q38Y,27.6535,27.639,-82.482,-82.4675
Q38Z,27.6535,27.639,-82.4675,-82.453
Q38[,27.6535,27.639,-82.453,-82.4385
Q38\,27.6535,27.639,-82.4385,-82.424
Q38],27.6535,27.639,-82.42399999999999,-82.4095
Q38^,27.6535,27.639,-82.4095,-82.395
Q38_,27.6535,27.639,-82.395,-82.3805
Q38`,27.6535,27.639,-82.3805,-82.366
Q38a,27.6535,27.639,-82.366,-82.3515
Q38b,27.6535,27.639,-82.3515,-82.337
Q38c,27.6535,27.639,-82.337,-82.3225
Q38d,27.6535,27.639,-82.3225,-82.308
Q38e,27.6535,27.639,-82.30799999999999,-82.2935
Q38f,27.6535,27.639,-82.2935,-82.279
Q38g,27.6535,27.639,-82.279,-82.2645
Q38h,27.6535,27.639,-82.2645,-82.25
Q38i,27.6535,27.639,-82.25,-82.2355
Q38j,27.6535,27.639,-82.2355,-82.221
Q38k,27.6535,27.639,-82.221,-82.2065
